X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
155,-12.1,21.8,155,-12,3,-6.07,0.103,324,26.3,0.00319,75.4,2.975,-3.25,75.4,3,3,-2.06,0.0229,323,3.38,-1.36E-06,30.7,3.05,28,30.7,3,3,0,0,0,0,248,56.4,66.6,249,56.3,2.999999046,23.3,0.932,313,118,0.177,15,1,2,15,Prep
154,-12.1,-65.7,154,-12,3,-6.29,0.0941,324,26.4,0.00287,75.4,3,3,75.4,3,3,-1.45,0.0238,323,1.59,-4.18E-06,30.7,2.975,-9.5,30.7,3,3,0,0,0,0,254,56.4,33.5,254,56.3,3,18.2,0.878,320,120,0.169,15,1,128,15,Prep
152,-11.9,128,152,-12,3,-5.31,0.124,324,26.9,0.00388,75.4,3,3,75.4,3,3,-1.94,0.0206,323,2.8,1.33E-06,30.7,2.95,-22,30.7,3,3,0,0,0,0,259,56.3,-38.6,259,56.3,3,19,0.871,320,119,0.168,15,1,128,15,Prep
151,-11.7,116,151,-12,3,-7.06,0.131,324,26.7,0.00416,75.4,2.975,3,75.4,3,3,-0.552,0.018,323,1.33,1.15E-06,30.7,3.025,15.5,30.7,3,3,0,0,0,0,264,56.3,10.56,265,56.3,3,25.7,0.991,314,116,0.19,15,1,128,15,Prep
149,-11.8,28,149,-12,3,-10.7,0.143,324,25.1,0.00443,75.4,3,3,75.4,3,3,0.132,0.0192,323,0.939,1.12E-06,30.7,2.975,-9.5,30.7,3,3,0,0,0,0,270,56.3,21.1,270,56.3,2.999999046,21.8,0.848,321,123,0.162,15,1,128,15,Prep
148,-12.1,34.3,148,-12,3,-4.35,0.102,324,26.2,0.00323,75.4,2.975,-9.5,75.4,3,3,-1.63,0.0221,323,2.31,1.21E-06,30.7,2.975,-3.25,30.7,3,3,0,0,0,0,275,56.3,-30.8,275,56.3,3,22.8,0.968,320,120,0.186,15,1,128,15,Prep
146,-11.6,96.7,146,-11.5,24.7,-4.13,0.0969,324,24.5,0.00298,75.4,6.15,59.3,75.5,6.95,86.1,5.23,0.0894,323,10.5,0.000572,30.7,3.05,28,30.7,3,3,0,0,0,0,280,56.3,-9.8,281,56.3,3,27.9,1.12,315,114,0.216,15,1,128,15,Prep
145,-7.8,40.5,145,-7.3,64.9,-4.35,0.0983,324,20.1,0.00224,76.1,13.5,40.5,76.2,13.9,62.6,4.33,0.112,323,21.7,0.00255,30.7,2.95,-22,30.7,3,3,0,0,0,0,286,56.3,-20.3,286,56.3,3,20.8,0.967,320,121,0.187,15,1,128,15,Prep
145,-0.13,78,145,0.63,87.7,-3.86,0.0575,324,4.83,0.00035,77.5,17.7,-40.8,77.6,17.8,17.6,5.28,0.0949,323,24,0.00284,30.7,3.025,15.5,30.7,3,3,0,0,0,0,291,56.2,-68.1,292,56.3,3,27.2,0.956,317,120,0.18,15,1,128,15,Prep
144,2.975,-22,144,3,3,-1.95,0.0594,324,3.38,3.72E-05,78.5,17.9,-28.3,78.6,18,3,6.93,0.129,323,24.4,0.00405,30.7,3.025,15.5,30.7,3,3,0,0,0,0,296,56.4,29,297,56.3,3.000000954,18.6,0.984,315,114,0.189,15,1,128,15,Prep
