X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
146,5.125,55,146,5,5,-3.38,0.071,327,5.93,3.36E-05,103.8,8,17.5,103.9,8,5,5.74,0.0965,325,9.13,0.000641,34.7,5,5,34.7,5,5,0,0,0,0,1305,58.3,-24.9,1305,58.3,5.000000954,23,0.976,319,116,0.188,17,1,2,3,Prep
146,4.9,-45,146,5,5,-2.54,0.0492,327,5.04,-1.50E-05,104.1,7.8,17.5,104.1,8,5,5.41,0.094,325,10.4,0.000603,34.7,4.975,-1.25,34.7,5,5,0,0,0,0,1305,58.3,-39.4,1305,58.3,5,24.4,0.989,323,117,0.19,17,1,26,3,Prep
146,4.875,-57.5,146,5,5,-2.7,0.0508,327,3.93,-3.78E-05,104.4,7.85,5,104.4,8,5,2.51,0.0548,326,8.86,0.000299,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,1315,58.4,14.25,1315,58.3,5,15.1,0.834,324,115,0.158,17,1,26,3,Prep
146,5.15,73.7,146,5,5,-4.18,0.071,327,5.2,6.72E-05,104.7,7.67,-57.5,104.8,8,5,4.45,0.0746,325,9.91,0.000489,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,1315,58.4,31.4,1315,58.3,5,18.1,0.912,318,113,0.174,17,1,26,3,Prep
146,4.9,-45,146,5,5,-2.15,0.0561,327,5.42,-8.52E-06,105,8.05,-1.25,105,8,5,1.78,0.0395,325,6.9,0.000216,34.7,5,-1.25,34.7,5,5,0,0,0,0,1325,58.3,-32.1,1325,58.3,5.000000954,21.9,0.972,323,119,0.187,17,1,26,3,Prep
146,4.875,-45,146,5,5,-2.24,0.0477,327,5.22,-2.22E-05,105,8.25,36.3,105,8,5,1.72,0.0609,326,8.75,0.000375,34.7,5,5,34.7,5,5,0,0,0,0,1325,58.4,31.6,1325,58.3,4.999999046,17.2,0.723,324,117,0.138,17,1,26,3,Prep
146,5.15,73.7,146,5,5,-2.75,0.0717,327,6.72,1.13E-05,106,8.1,-7.5,106,8,5,3.06,0.0543,326,7.36,0.000333,34.7,5,11.25,34.7,5,5,0,0,0,0,1335,58.4,42.3,1335,58.3,4.999999046,19.8,0.838,319,115,0.16,17,1,26,3,Prep
146,4.9,-38.8,146,5,5,-3.04,0.0514,327,4.2,-3.08E-05,106,7.7,-1.25,106,8,5,-0.729,0.0842,325,10.7,0.000273,34.7,4.975,-1.25,34.7,5,5,0,0,0,0,1335,58.4,25.8,1335,58.3,5,16,0.893,323,117,0.169,17,1,26,3,Prep
146,4.9,-45,146,5,5,-2.15,0.0534,327,5.38,-2.36E-05,106,7.85,-7.5,106,8,5,5.52,0.0797,326,9.18,0.000496,34.7,5,-1.25,34.7,5,5,0,0,0,0,1345,58.4,24.3,1345,58.3,5,21.5,0.731,324,115,0.139,17,1,28,3,Prep
146,5.15,73.7,146,5,5,-3.29,0.0728,327,6.31,2.29E-05,106,7.83,-45,107,8,5,6.65,0.1,325,8.84,0.000559,34.7,5,11.25,34.7,5,5,0,0,0,0,1345,58.3,13.75,1355,58.3,5,22.4,0.836,320,118,0.159,17,1,28,3,Prep
167,4.8,-101,167,5,5,2.21,0.0531,327,7.15,-3.03E-05,81.3,2.03,23.8,81.3,2,5,-7.64,0.126,325,11.4,0.000766,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,-1375,58.5,50.5,-1375,58.3,4.999999046,16.2,0.705,322,118,0.135,17,1,2,3,Prep
167,4.8,-95,167,5,5,3.32,0.0547,327,5.73,-8.04E-06,81,1.97,-1.25,81,2,5,-6.96,0.113,325,10.9,0.000724,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,-1375,58.2,-3.12,-1375,58.3,5,22.7,1.05,320,120,0.202,17,1,43,3,Prep
167,4.825,-82.5,167,5,5,4.99,0.056,327,3.32,-8.29E-06,80.7,1.95,5,80.7,2,5,-6.47,0.11,325,10.2,0.000673,34.7,5,-1.25,34.7,5,5,0,0,0,0,-1365,58.4,5.375,-1365,58.3,5,17,0.947,320,117,0.182,17,1,43,3,Prep
167,4.825,-88.7,167,5,5,3.87,0.0524,327,4.49,-3.07E-05,80.4,2.03,5,80.4,2,5,-7.17,0.118,325,10.9,0.000774,34.7,4.975,-7.5,34.7,5,5,0,0,0,0,-1365,58.4,33.4,-1365,58.3,5,12.4,0.714,322,120,0.137,17,1,43,3,Prep
167,4.8,-95,167,5,5,3.04,0.0517,327,5.89,-3.79E-05,80.1,1.97,-45,80.1,2,5,-6.07,0.108,326,11.1,0.000661,34.7,5,5,34.7,5,5,0,0,0,0,-1355,58.2,-31.6,-1355,58.3,5.000000954,21.3,1.08,320,120,0.208,17,1,43,3,Prep
167,4.875,-20,167,4.847,1.57,-1.39,0.0268,327,2.72,-1.88E-06,79.9,1.72,-45,79.8,2,5.167,-3.98,0.0882,326,9.79,0.000554,34.7,5,5,34.7,5,5,0,0,0,0,-1345,58.4,25.7,-1345,58.3,4.999999046,18.9,0.84,321,118,0.162,17,1,43,3,Prep
167,4.7,98.7,167,4.506,1.61,-5.45,0.0735,327,5.71,5.67E-05,79.6,2,-7.5,79.5,2.04,5.558,-4.52,0.0916,325,10.8,0.000569,34.7,5,5,34.7,5,5,0,0,0,0,-1345,58.3,-44.6,-1345,58.3,5,23.4,0.857,322,117,0.163,17,1,45,3,Prep
