X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
203,5,11.25,203,5,5,-1.1,0.0191,328,1.67,0,163,4.95,-26.3,163,5,5,-1.05,0.0231,327,2.45,2.78E-08,124,4.975,-1.25,124,5,5,0,0,0,0,-973,5,4.5,-973,5,5,-0.415,2.79E-19,328,0,-6.80E-06,17,1,2,50,Prep
203,5.025,23.8,203,5,5,0.499,0.0211,328,1.54,0,163,4.975,-7.5,163,5,5,0.0623,0.0217,327,1.16,4.48E-07,124,5,5,124,5,5,0,0,0,0,-973,4.999,4.25,-973,5,5,0.883,2.79E-19,328,0,0,17,1,0,50,Prep
203,5,17.5,203,5,5,1.14,0.017,328,2.32,6.70E-07,163,4.975,-13.8,163,5,5,0.374,0.018,327,0.764,4.94E-07,124,5,5,124,5,5,0,0,0,0,-973,5.00325,6.31,-973,5,5,-0.415,2.79E-19,328,0,-3.69E-06,17,1,0,50,Prep
203,5,5,203,5,5,-0.3,0.0152,328,0.812,-1.16E-07,163,4.95,-20,163,5,5,-0.413,0.0232,327,2.62,1.86E-06,124,4.975,-1.25,124,5,5,0,0,0,0,-973,5,4.75,-973,5,5,-0.152,2.79E-19,328,0,-6.98E-06,17,1,0,50,Prep
203,5,5,203,5,5,-0.459,0.0237,328,1.12,-9.39E-07,163,4.95,-20,163,5,5,-0.57,0.0179,326,2.33,1.42E-06,124,5,5,124,5,5,0,0,0,0,-973,5,4.75,-973,5,5,-0.679,2.79E-19,327,0,-2.29E-06,17,1,0,50,Prep
203,5,11.25,203,5,5,4.65,0.0265,328,7.47,0,163,4.975,-13.8,163,5,5,-0.264,0.0181,327,1.29,0,124,5,5,124,5,5,0,0,0,0,-973,5.001,5.25,-973,5,5,-0.422,2.79E-19,327,0,-4.57E-06,17,1,0,50,Prep
203,5,5,203,5,5,-1.58,0.0237,328,2.43,1.78E-06,163,4.95,-26.3,163,5,5,0.367,0.019,327,0.939,0,124,5,5,124,5,5,0,0,0,0,-973,5.001,5.5,-973,5,5,-0.679,2.79E-19,328,0,5.66E-06,17,1,0,50,Prep
203,4.975,-1.25,203,5,5,-1.1,0.0204,328,1.85,0,163,4.95,-13.8,163,5,5,-0.733,0.016,327,2.79,0,124,4.975,-7.5,124,5,5,0,0,0,0,-973,4.999,4.75,-973,5,5,-0.679,2.79E-19,328,0,6.05E-06,17,1,0,50,Prep
203,5,5,203,5,5,-0.3,0.0198,328,1.37,2.82E-06,163,4.975,-13.8,163,5,5,-1.69,0.0167,327,4.05,0,124,5,11.25,124,5,5,0,0,0,0,-973,4.998,4.5,-973,5,5,-0.936,2.79E-19,328,0,0,17,1,0,50,Prep
203,5,5,203,5,5,0.0203,0.0193,328,1.42,1.96E-06,163,4.975,-13.8,163,5,5,-1.37,0.023,326,3.06,1.36E-06,124,5,11.25,124,5,5,0,0,0,0,-973,4.999,4.75,-973,5,5,0.0985,2.79E-19,327,0,1.61E-06,17,1,0,50,Prep
203,5,11.25,203,5,5,-1.26,0.0175,328,2.49,-1.27E-06,163,5,-7.5,163,5,5,-1.05,0.0184,327,3,0,124,5,5,124,5,5,0,0,0,0,-973,5,5,-973,5,5,0.105,2.79E-19,328,0,0,17,1,0,50,Prep
164,5.15,80,164,5,5,0.337,0.0581,325,5.08,3.43E-05,90,10.9,48.8,90,11,5,6.08,0.112,323,13.9,0.00143,33.7,5,5,33.7,5,5,0,0,0,0,1255,58.4,28.3,1255,58.3,5,16,0.95,316,117,0.182,17,1,2,6,Prep
164,5.125,67.5,164,4.9751,-0.86,2.92,0.0568,325,1.11,0,90.5,4.25,-626,90.6,10.5,880,-1.12,0.16,323,1.94,0.000273,33.7,5,5,33.7,5,5,0,0,0,0,1265,58.4,20.4,1265,58.3,5,18.9,0.711,317,116,0.136,17,1,63,6,Prep
164,4.325,67.5,164,4.107,-3.98,-4.68,0.0585,325,6.99,7.10E-05,91.1,10.8,17.5,91.1,10.93,3.68,8.47,0.145,324,15.9,0.00176,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1265,58.4,24.6,1265,58.3,4.999999046,20.1,0.79,321,119,0.151,17,1,63,6,Prep
164,3.48,55,164,3.22,-3.67,-4.09,0.0827,325,10.2,0.000234,91.7,10.47,-57.5,91.7,10.73,2.34,6.28,0.11,324,15.8,0.00122,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1275,58.2,-10.9,1275,58.3,5,27.4,1.07,320,118,0.206,17,1,63,6,Prep
164,2.62,42.5,164,2.38,-3.17,-4.47,0.0771,325,11.1,0.000376,92.2,10.32,-70,92.3,10.4,1.06,3.65,0.0613,324,13,0.000638,33.7,5,5,33.7,5,5,0,0,0,0,1275,58.4,32.5,1285,58.3,5,13.4,0.916,319,115,0.173,17,1,63,6,Prep
164,1.65,-7.5,164,1.6,-2.49,-4.67,0.0663,325,8.9,0.000417,92.8,9.85,-63.7,92.8,9.94,-0.12,7.84,0.104,323,9.81,0.000942,33.7,5,5,33.7,5,5,0,0,0,0,1285,58.3,-21.1,1285,58.3,5,22.8,0.857,321,120,0.164,17,1,63,6,Prep
163,0.87,-26.3,163,0.89,-1.63,-4.7,0.0884,325,12.1,0.000744,93.2,9.38,23.8,93.3,9.37,-1.19,6.6,0.106,324,12,0.000965,33.7,5.025,11.25,33.7,5,5,0,0,0,0,1295,58.3,0.37,1295,58.3,5.000000954,22.1,1.03,319,116,0.199,17,1,63,6,Prep
163,0.18,-20,163,0.28,-0.62,-3.67,0.0679,325,11.7,0.000664,93.6,8.92,-13.8,93.7,8.7,-2.12,4.52,0.0908,323,11,0.000705,33.7,4.975,-7.5,33.7,5,5,0,0,0,0,1295,58.4,44.2,1295,58.3,4.999999046,17.9,0.819,320,118,0.157,17,1,63,6,Prep
