X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
149,7.97,17.5,149,7.96,5.536,4.16,0.0585,326,8.07,0.000328,110,5.6,61.3,110,5.461,1.61,3.52,0.0847,325,5.58,7.86E-05,33.7,5,5,33.7,5,5,0,0,0,0,-1335,58.5,64.9,-1335,58.3,5,16.3,0.741,324,115,0.139,17,1,2,3,Prep
149,8.1,5,149,8,5.145,1.8,0.0716,327,11,0.00043,110,5.2,42.5,110,5.12,1.57,1.6,0.0451,325,3.67,6.77E-06,33.7,5,-1.25,33.7,5,5,0,0,0,0,-1335,58.2,-24.9,-1335,58.3,5,27.9,0.968,323,120,0.183,17,1,69,3,Prep
149,7.92,36.3,149,8,5,4.19,0.089,327,11.2,0.000526,110,5,5,110,5,5,0.712,0.024,326,2.38,-2.71E-06,33.7,5,5,33.7,5,5,0,0,0,0,-1325,58.4,21,-1325,58.3,5,19.4,0.99,323,116,0.192,17,1,69,3,Prep
150,7.9,11.25,150,8,5,5.05,0.0883,327,10.2,0.000525,110,4.975,-1.25,110,5,5,0.755,0.0286,326,2.16,-3.30E-06,33.7,5.025,17.5,33.7,5,5,0,0,0,0,-1325,58.5,45.1,-1325,58.3,5.000000954,16.5,0.752,324,115,0.143,17,1,71,3,Prep
150,8,30,150,8,5,3.35,0.0607,327,8.51,0.000331,110,4.975,-7.5,110,5,5,1.56,0.028,326,1.29,3.12E-06,33.7,5,5,33.7,5,5,0,0,0,0,-1315,58.2,-73.2,-1315,58.3,4.999999046,26.7,1,323,120,0.191,17,1,71,3,Prep
150,8.05,11.25,150,8,5,4.69,0.0783,327,9.12,0.000482,110,5.025,11.25,110,5,5,0.799,0.0249,325,1.78,4.62E-06,33.7,5,-1.25,33.7,5,5,0,0,0,0,-1315,58.4,46.4,-1315,58.3,5,17.5,0.845,323,118,0.161,17,1,71,3,Prep
150,8.1,-1.25,150,8,5,2.96,0.071,327,9.48,0.000442,110,5,-1.25,110,5,5,1.26,0.0264,326,0.974,2.31E-06,33.7,5,5,33.7,5,5,0,0,0,0,-1305,58.3,-5.2,-1305,58.3,5,23,0.878,324,119,0.168,17,1,71,3,Prep
151,8.2,42.5,151,8,5,4.85,0.0885,327,9.47,0.000612,110,5,5,110,5,5,1.56,0.0275,325,1.49,3.03E-06,33.7,5,5,33.7,5,5,0,0,0,0,-1305,58.2,-54.3,-1305,58.3,5,25.7,1.05,323,118,0.2,17,1,71,3,Prep
151,8.13,36.3,151,8,5,5.15,0.102,327,10.4,0.000695,110,5,5,110,5,5,0.0314,0.0297,326,2.18,0,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-1295,58.4,45.4,-1295,58.3,5.000000954,18.4,0.847,323,119,0.162,17,1,71,3,Prep
151,7.95,17.5,151,8,5,5.46,0.103,327,11.1,0.000641,110,5,5,110,5,5,1.48,0.029,325,2.56,0,33.7,5,5,33.7,5,5,0,0,0,0,-1285,58.4,-7.8,-1285,58.3,4.999999046,21.7,0.849,323,116,0.164,17,1,71,3,Prep
174,-13,5,174,-12.9,5,-4.6,0.1,329,29.3,0.00368,110,-27.5,-38.8,110,-27.4,4.9999046,-9.05,0.156,327,48.8,0.0108,69,-28.7,-57.5,68.7,-28.6,4.999809,0,0,0,0,-2055,5.00175,5.687,-2055,5,5,0.015,2.77E-19,329,0,1.17E-06,17,1,2,50,Prep
172,-13.1,-51.3,172,-12.9,5,-6.09,0.0924,329,29.5,0.00334,107,-27.5,11.25,107,-27.4,5.0000954,-7.98,0.167,327,50.5,0.0114,65.9,-28.7,-13.8,65.6,-28.6,5.0000954,0,0,0,0,-2055,5.001,5.75,-2055,5,5,0.13,2.77E-19,329,0,7.60E-07,17,1,7,50,Prep
170,-13,-7.5,170,-12.9,5,-6.69,0.103,329,30.1,0.00393,103.8,-27.5,-26.3,103.6,-27.4,5.0000954,-7.72,0.157,327,47.3,0.0108,62.5,-28.7,-26.3,62.2,-28.6,4.9999046,0,0,0,0,-2055,4.99825,4.375,-2055,5,5,0.313,2.77E-19,329,0,0,17,1,7,50,Prep
168,-12.9,-45,168,-12.9,5,-7.6,0.145,329,30,0.00561,100.6,-27.2,80,100.3,-27.4,5,-13.5,0.183,327,48.6,0.0122,59.2,-28.5,-7.5,58.9,-28.6,5,0,0,0,0,-2055,5.00075,4.9375,-2055,5,5,0.198,2.77E-19,329,0,1.30E-06,17,1,7,50,Prep
167,-12.9,36.3,167,-12.9,5,-7.07,0.115,329,27.1,0.00426,97.4,-27.2,17.5,97.1,-27.4,4.999809,-11.7,0.188,327,50.2,0.0127,55.8,-28.6,-13.8,55.5,-28.6,5.0000954,0,0,0,0,-2055,5,5.25,-2055,5,5,0.429,2.77E-19,329,0,-4.42E-06,17,1,7,50,Prep
165,-12.8,-13.8,165,-12.9,4.9999046,-8.35,0.141,328,29.8,0.00524,94.1,-27.6,-133,93.9,-27.4,5,-8.91,0.167,327,48.5,0.0113,52.4,-28.5,23.8,52.2,-28.6,4.9999046,0,0,0,0,-2055,5.00175,5.687,-2055,5,5,-0.283,2.77E-19,329,0,3.20E-06,17,1,7,50,Prep
163,-13,-51.3,163,-12.9,5,-6.85,0.104,329,28.6,0.00375,90.9,-27.3,48.8,90.6,-27.4,4.9999046,-10.4,0.189,327,49,0.0129,49.1,-28.6,-20,48.8,-28.6,5,0,0,0,0,-2055,5,4.5,-2055,5,5,-0.399,2.77E-19,329,0,-3.44E-06,17,1,7,50,Prep
161,-12.9,-26.3,161,-12.9,5,-9.81,0.13,329,29.9,0.00468,87.6,-27.6,-70,87.4,-27.4,4.9999046,-7.12,0.172,327,51.1,0.0117,45.7,-28.6,30,45.4,-28.6,5.0000954,0,0,0,0,-2055,5.001,5.75,-2055,5,5,2.08,2.77E-19,329,0,-2.11E-06,17,1,7,50,Prep
