X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
146,4.8,-95,146,5,5,-2.45,0.0512,327,2.69,3.03E-05,101.6,11.05,-70,101.7,11,5,2.72,0.0578,326,12.7,0.000714,34.7,5.025,11.25,34.7,5,5,0,0,0,0,-1535,58.4,50.3,-1535,58.3,5,18.7,0.765,323,115,0.145,17,1,2,6,Prep
146,4.7,-139,146,5,5,-1.4,0.0479,327,3.18,1.41E-05,102.2,11.28,23.8,102.3,11,5,2.93,0.0756,326,12.4,0.000893,34.7,5.025,17.5,34.7,5,5,0,0,0,0,-1525,58.3,16.9,-1525,58.3,5,24.8,1,322,117,0.193,17,1,26,6,Prep
146,4.75,-126,146,5,5,-2.29,0.0483,327,2.1,1.46E-05,102.8,11.1,73.7,102.9,11,5,4.96,0.108,325,14,0.00138,34.7,5.025,17.5,34.7,5,5,0,0,0,0,-1525,58.4,19.1,-1525,58.3,5,17.8,0.881,323,114,0.17,17,1,26,6,Prep
146,4.825,-88.7,146,5,5,-0.851,0.0488,327,4.08,7.10E-06,103.4,10.97,-7.5,103.5,11,5,5.71,0.114,326,14.8,0.00147,34.7,4.975,-1.25,34.7,5,5,0,0,0,0,-1515,58.3,-11.1,-1515,58.3,5.000000954,21.5,0.751,323,117,0.144,17,1,26,6,Prep
146,4.8,-101,146,5,5,-2.29,0.0502,327,2.17,1.52E-05,104,10.93,-70,104.1,11,5,6.06,0.108,325,14.5,0.0013,34.7,5,5,34.7,5,5,0,0,0,0,-1515,58.3,-2.06,-1515,58.3,4.999999046,21.6,0.989,322,115,0.19,17,1,26,6,Prep
146,4.8,-95,146,5,5,-1.35,0.0499,327,3.42,2.23E-05,104.6,11.35,42.5,104.7,11,5,6.9,0.105,325,11.2,0.00134,34.7,5.025,17.5,34.7,5,5,0,0,0,0,-1505,58.4,59.9,-1505,58.3,5,17,0.793,322,118,0.151,17,1,26,6,Prep
146,4.8,-95,146,5,5,-1.05,0.0497,327,3.74,7.39E-06,105,11.45,67.5,105,11,5,4.41,0.111,325,15,0.00144,34.7,5,5,34.7,5,5,0,0,0,0,-1505,58.3,-34.6,-1505,58.3,5,26.2,0.834,322,116,0.159,17,1,26,6,Prep
146,4.8,-95,146,5,5,-0.601,0.0519,327,3.84,7.31E-06,106,11.1,55,106,8.33,-648,8.13,0.159,325,15.9,0.00202,34.7,5.025,11.25,34.7,5,5,0,0,0,0,-1495,58.4,64.4,-1495,58.3,5,18.7,0.908,322,115,0.174,17,1,26,6,Prep
146,4.775,-108,146,5,5,-2.74,0.0501,327,1.01,7.39E-06,106,11.28,73.7,106,11,5,1.79,0.058,325,12.6,0.000697,34.7,5,5,34.7,5,5,0,0,0,0,-1485,58.3,2.75,-1485,58.3,5.000000954,19.8,0.844,322,117,0.163,17,1,26,6,Prep
146,4.75,-133,146,5,5,-1.99,0.0506,327,2.4,2.26E-05,107,11.1,55,107,11,5,4.55,0.0841,325,12.9,0.00108,34.7,5,5,34.7,5,5,0,0,0,0,-1485,58.3,-48.9,-1485,58.3,4.999999046,20.7,0.873,323,115,0.167,17,1,28,6,Prep
154,10.75,-45,154,11,5,6.09,0.0953,327,14.1,0.00117,79.5,5.1,61.3,79.5,5,5,-4.82,0.0708,326,5.25,1.10E-05,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-76.4,58.3,-16.3,-76,58.3,5.000000954,19,0.757,322,120,0.145,17,1,2,6,Prep
155,10.9,-82.5,155,11,5,4.41,0.0686,327,13.5,0.000791,79.5,5.125,73.7,79.5,5,5,-4.04,0.0711,326,5.54,0,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-71.1,58.3,-2.25,-70.7,58.3,4.999999046,22.4,0.968,320,113,0.187,17,1,61,6,Prep
156,11.03,-20,156,11,5,4.42,0.0714,327,12.8,0.000886,79.5,5.15,80,79.5,5,5,-4.04,0.0691,326,5.91,-2.16E-05,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-65.8,58.5,62.5,-65.3,58.3,5,19,0.774,320,116,0.147,17,1,61,6,Prep
156,11,17.5,156,11,5,6.18,0.0919,327,12.1,0.00116,79.5,5.15,80,79.5,5,5,-4.51,0.0721,325,5.41,1.10E-05,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-60.4,58.3,-24.8,-60,58.3,5,21.7,0.844,321,121,0.162,17,1,61,6,Prep
157,10.8,-38.8,157,11,5,4.69,0.088,327,14.4,0.00108,79.5,5.125,67.5,79.5,5,5,-4.18,0.0697,325,5.48,-1.09E-05,33.7,4.975,-1.25,33.7,5,5,0,0,0,0,-55.1,58.4,57.8,-54.7,58.3,5,20.1,0.93,319,113,0.178,17,1,61,6,Prep
157,10.9,-82.5,157,11,5,4.97,0.0743,327,14.1,0.000876,79.5,5.125,73.7,79.5,5,5,-4.37,0.069,325,4.99,-1.06E-05,33.7,5,5,33.7,5,5,0,0,0,0,-49.8,58.3,-1.56,-49.3,58.3,5.000000954,18.8,0.88,320,118,0.17,17,1,61,6,Prep
158,11.18,23.8,158,11,5,4.3,0.0735,327,13.4,0.000969,79.5,5.125,67.5,79.5,5,5,-4.37,0.0715,326,5.61,3.33E-05,33.7,5,5,33.7,5,5,0,0,0,0,-44.4,58.3,-58.1,-44,58.3,4.999999046,18.7,0.896,321,118,0.173,17,1,61,6,Prep
159,11.03,23.8,159,11,5,4.8,0.0919,327,13.4,0.00122,79.5,5.15,73.7,79.5,5,5,-4.34,0.07,326,4.88,0,33.7,5,-1.25,33.7,5,5,0,0,0,0,-39.1,58.4,82.8,-38.7,58.3,5,18.4,0.903,318,119,0.173,17,1,61,6,Prep
159,10.72,-32.5,159,11,5,6.3,0.105,327,14.1,0.00128,79.5,5.15,80,79.5,5,5,-4.51,0.0705,326,5.07,1.11E-05,33.7,5,5,33.7,5,5,0,0,0,0,-33.8,58.3,-20,-33.3,58.3,5,22.3,0.952,320,119,0.184,17,1,61,6,Prep
160,10.85,-57.5,160,11,5,5.93,0.0903,327,12.9,0.00109,79.5,5.1,55,79.5,5,5,-4.51,0.0731,326,4.91,3.24E-05,33.7,5,5,33.7,5,5,0,0,0,0,-28.4,58.4,4.812,-28,58.3,5,19.1,0.798,321,116,0.154,17,1,61,6,Prep
157,11.13,48.8,157,11,5,4.83,0.0936,327,12.6,0.00121,110,5,5,110,5,5,0.415,0.017,326,0.755,-1.54E-06,34.7,5.025,17.5,34.7,5,5,0,0,0,0,-1375,58.4,50.5,-1375,58.3,5,19,0.761,323,115,0.144,17,1,2,6,Prep
