X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
149,4.95,-7.5,149,5,5,-1.89,0.0452,327,5.59,-1.87E-05,103.7,1.9,36.3,103.7,2,5,-2.39,0.0818,326,11.7,0.000501,34.5,5,5,34.5,5,5,0,0,0,0,-1955,58.3,-42.8,-1955,58.3,5.000000954,19.6,0.802,324,118,0.154,17,1,2,3,Prep
149,5,11.25,149,5,5,-0.833,0.0578,327,6.44,-3.77E-05,103.4,1.75,-7.5,103.4,2,5,-3.58,0.0765,326,10,0.000511,34.5,5,5,34.5,5,5,0,0,0,0,-1945,58.3,-1.25,-1945,58.3,4.999999046,22,1.03,322,118,0.199,17,1,38,3,Prep
149,4.95,-7.5,149,5,5,-3.37,0.0444,327,3.11,-1.24E-05,103.1,1.8,-13.8,103.1,2,5,-5.55,0.119,326,11.5,0.000808,34.5,5,5,34.5,5,5,0,0,0,0,-1945,58.3,10.63,-1945,58.3,5,24.5,0.877,324,120,0.167,17,1,38,3,Prep
149,4.925,-32.5,149,5,5,-2.22,0.0419,328,5.02,-1.76E-05,102.8,1.9,-13.8,102.8,2,5,-6.31,0.124,326,12.3,0.000841,34.5,5,5,34.5,5,5,0,0,0,0,-1935,58.2,-61.4,-1935,58.3,5,25.1,0.951,324,119,0.182,17,1,38,3,Prep
149,4.95,-13.8,149,5,5,-2.22,0.0455,327,4.61,-3.32E-05,102.5,1.97,5,102.5,2,5,-7.37,0.151,325,13.3,0.000952,34.5,5,5,34.5,5,5,0,0,0,0,-1935,58.4,36.4,-1935,58.3,5,19.4,0.964,323,119,0.186,17,1,38,3,Prep
149,4.975,5,149,5,5,-3.27,0.0422,327,3.51,-2.44E-05,102.2,2.05,11.25,102.2,2,5,-7.61,0.129,326,12.6,0.000856,34.5,5,5,34.5,5,5,0,0,0,0,-1925,58.3,-10.4,-1925,58.3,5.000000954,22.2,0.915,323,118,0.177,17,1,38,3,Prep
149,5,11.25,149,5,5,0.417,0.0415,327,8.79,-1.17E-05,101.9,2.05,11.25,101.9,2,5,-7.37,0.133,326,11.9,0.000774,34.5,5,5,34.5,5,5,0,0,0,0,-1925,58.4,23,-1925,58.3,4.999999046,16.3,0.799,323,117,0.152,17,1,38,3,Prep
149,4.975,-1.25,149,5,5,-2.86,0.0433,327,4.65,-1.85E-05,101.6,2.03,17.5,101.6,2,5,-6.71,0.118,326,11.8,0.000721,34.5,5,5,34.5,5,5,0,0,0,0,-1915,58.4,49.6,-1915,58.3,5,22,0.912,323,120,0.175,17,1,38,3,Prep
149,4.95,-20,149,5,5,-0.949,0.041,327,6.57,-1.19E-05,101.3,1.97,11.25,101.3,2,5,-6.87,0.118,326,11.4,0.000683,34.5,5,5,34.5,5,5,0,0,0,0,-1915,58.2,-41.6,-1905,58.3,5,25.8,1.09,323,117,0.21,17,1,38,3,Prep
149,5.025,30,149,5,5,-2.94,0.0494,327,4.2,-2.02E-05,101,2.03,30,101,2,5,-6.18,0.108,326,11.1,0.000653,34.5,5,5,34.5,5,5,0,0,0,0,-1905,58.4,4.812,-1905,58.3,5,17.8,0.83,323,117,0.16,17,1,38,3,Prep
149,7.85,-7.5,149,7.98,5.38,4.95,0.0744,327,9.92,0.000397,110,5.375,17.5,110,5.325,1.58,1.51,0.0516,325,6.57,2.37E-05,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,859,58.2,-38.7,859,58.3,5,26.3,1.06,322,120,0.204,17,1,2,3,Prep
149,7.88,-45,149,5,-161,3.61,0.0701,327,9.85,0.000388,110,5.025,-1.25,110,5,4.9157,0.668,0.0336,326,4.32,-4.90E-06,33.5,5,5,33.5,5,5,0,0,0,0,864,58.4,26.9,865,58.3,5,16.7,0.851,323,117,0.164,17,1,69,3,Prep
149,7.92,5,149,8,5,6.55,0.101,327,11,0.000657,110,5,5,110,5,5,1.9,0.0258,325,1.93,5.32E-06,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,869,58.2,-60.8,870,58.3,5.000000954,27.2,1.01,323,119,0.191,17,1,69,3,Prep
150,7.85,-20,150,8,5,4.32,0.103,327,12.6,0.000559,110,4.975,-7.5,110,5,5,0.756,0.0219,326,2.32,0,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,875,58.4,3.69,875,58.3,4.999999046,18,0.97,322,118,0.187,17,1,71,3,Prep
150,7.85,-20,150,8,5,4.93,0.072,327,9.57,0.000408,110,4.975,-1.25,110,5,5,0.503,0.023,325,2.74,2.89E-06,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,880,58.5,81.6,881,58.3,5,14.6,0.725,323,117,0.135,17,1,71,3,Prep
150,7.9,-26.3,150,8,5,3.88,0.0817,327,11.1,0.000444,110,4.975,-7.5,110,5,5,0.711,0.0248,326,1.86,-5.24E-06,33.5,5,-1.25,33.5,5,5,0,0,0,0,885,58.1,-61.9,886,58.3,5,28.6,1.05,323,122,0.198,17,1,71,3,Prep
151,8,-32.5,151,8,5,3.63,0.0538,327,9.14,0.000297,110,4.975,-7.5,110,5,5,0.919,0.0215,325,1.19,-5.22E-06,33.5,5,-1.25,33.5,5,5,0,0,0,0,891,58.4,23.6,891,58.3,5,18.6,0.954,322,117,0.185,17,1,71,3,Prep
151,8.17,11.25,151,8,5,2.22,0.0737,327,11.5,0.000473,110,4.975,-7.5,110,5,5,1.26,0.0232,325,1.26,5.03E-06,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,896,58.3,-13.6,897,58.3,5.000000954,19.4,0.854,323,118,0.165,17,1,71,3,Prep
151,8.17,11.25,151,8,5,3.48,0.0651,327,9.55,0.000414,110,4.975,-7.5,110,5,5,0.415,0.0224,326,2.1,-2.94E-06,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,901,58.2,-76.5,902,58.3,4.999999046,24.4,1.08,322,118,0.206,17,1,71,3,Prep
151,8.13,17.5,151,8,5,6.07,0.0808,327,7.29,0.000484,110,4.975,-7.5,110,5,5,0.755,0.0243,325,1.93,2.30E-06,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,907,58.4,43.2,907,58.3,5,18.4,0.857,323,119,0.164,17,1,71,3,Prep
164,4.925,-26.3,164,5,5,5.18,0.0467,327,2.44,-2.81E-05,88.2,7.95,-20,88.3,8,5,6.28,0.11,326,11.2,0.000667,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,174,58.3,-23.2,174,58.3,5,19,0.915,323,119,0.176,17,1,2,3,Prep
164,5.025,23.8,164,5,5,3.56,0.06,327,1.73,2.76E-05,88.5,8.03,-7.5,88.6,8,5,6.52,0.109,325,10.2,0.000658,33.5,5.025,17.5,33.5,5,5,0,0,0,0,180,58.2,-48.4,180,58.3,5,24.8,1.06,318,118,0.204,17,1,63,3,Prep
164,5.05,36.3,164,5,5,2.08,0.0605,327,4.19,5.53E-05,88.8,8.03,-1.25,88.9,8,5,5.6,0.104,326,9.91,0.000666,33.5,5.025,17.5,33.5,5,5,0,0,0,0,185,58.4,38.7,185,58.3,5.000000954,18.5,0.848,317,119,0.162,17,1,63,3,Prep
164,4.925,-32.5,164,5,5,2.89,0.0413,327,6.36,-1.82E-05,89.1,7.92,36.3,89.2,8,5,5.27,0.0934,326,10.5,0.000587,33.5,4.975,-1.25,33.5,5,5,0,0,0,0,190,58.3,-5.9,190,58.3,5,16.7,1.03,321,116,0.198,17,1,63,3,Prep
164,4.9,-45,164,5,5,3.38,0.0421,327,5.68,-2.51E-05,89.4,7.9,23.8,89.5,8,5,4.24,0.0748,326,9.69,0.000414,33.5,4.975,-7.5,33.5,5,5,0,0,0,0,195,58.4,2.12,196,58.3,5,16.9,0.791,323,121,0.152,17,1,63,3,Prep
164,5.075,48.8,164,5,5,2.28,0.059,327,3.24,5.55E-05,89.7,7.83,17.5,89.8,8,5,5.32,0.0919,326,9.7,0.000532,33.5,5.025,17.5,33.5,5,5,0,0,0,0,201,58.4,44.1,201,58.3,5,17.4,0.832,317,119,0.159,17,1,63,3,Prep
